"file","row","header","expected_value","deleted_count","deleted_content"
"acs-nmcb-5.csv",6,"O_50_message","message",0,
"acs-nmcb-5.csv",6,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",6,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",7,"O_49_message_break","message-break",1,"3696"
"acs-nmcb-5.csv",7,"O_50_message","message",0,
"acs-nmcb-5.csv",7,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",7,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",8,"O_49_message_break","message-break",1,"3620"
"acs-nmcb-5.csv",8,"O_50_message","message",0,
"acs-nmcb-5.csv",8,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",8,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",9,"O_49_message_break","message-break",1,"4686"
"acs-nmcb-5.csv",9,"O_50_message","message",0,
"acs-nmcb-5.csv",9,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",9,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",10,"O_49_message_break","message-break",1,"4846"
"acs-nmcb-5.csv",10,"O_50_message","message",0,
"acs-nmcb-5.csv",10,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",10,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",11,"O_49_message_break","message-break",1,"4686"
"acs-nmcb-5.csv",11,"O_50_message","message",0,
"acs-nmcb-5.csv",11,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",11,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",12,"O_49_message_break","message-break",1,"3775"
"acs-nmcb-5.csv",12,"O_50_message","message",0,
"acs-nmcb-5.csv",12,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",12,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",13,"O_49_message_break","message-break",1,"4890"
"acs-nmcb-5.csv",13,"O_50_message","message",0,
"acs-nmcb-5.csv",13,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",13,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",14,"O_49_message_break","message-break",1,"4317"
"acs-nmcb-5.csv",14,"O_50_message","message",0,
"acs-nmcb-5.csv",14,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",14,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",15,"O_49_message_break","message-break",1,"4846"
"acs-nmcb-5.csv",15,"O_50_message","message",0,
"acs-nmcb-5.csv",15,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",15,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",16,"O_49_message_break","message-break",1,"3735"
"acs-nmcb-5.csv",16,"O_50_message","message",0,
"acs-nmcb-5.csv",16,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",16,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",17,"O_49_message_break","message-break",1,"6493"
"acs-nmcb-5.csv",17,"O_50_message","message",0,
"acs-nmcb-5.csv",17,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",17,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",18,"O_49_message_break","message-break",1,"3894"
"acs-nmcb-5.csv",18,"O_50_message","message",0,
"acs-nmcb-5.csv",18,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",18,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",19,"O_49_message_break","message-break",1,"7158"
"acs-nmcb-5.csv",19,"O_50_message","message",0,
"acs-nmcb-5.csv",19,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",19,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",20,"O_49_message_break","message-break",1,"7020"
"acs-nmcb-5.csv",20,"O_50_message","message",0,
"acs-nmcb-5.csv",20,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",20,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",21,"O_49_message_break","message-break",1,"4686"
"acs-nmcb-5.csv",21,"O_50_message","message",0,
"acs-nmcb-5.csv",21,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",21,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",22,"O_49_message_break","message-break",1,"5081"
"acs-nmcb-5.csv",22,"O_50_message","message",0,
"acs-nmcb-5.csv",22,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",22,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",23,"O_49_message_break","message-break",1,"8164"
"acs-nmcb-5.csv",23,"O_50_message","message",0,
"acs-nmcb-5.csv",23,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",23,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",24,"O_49_message_break","message-break",1,"4686"
"acs-nmcb-5.csv",24,"O_50_message","message",0,
"acs-nmcb-5.csv",24,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",24,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",25,"O_49_message_break","message-break",1,"8998"
"acs-nmcb-5.csv",25,"O_50_message","message",0,
"acs-nmcb-5.csv",25,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",25,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",26,"O_49_message_break","message-break",1,"7961"
"acs-nmcb-5.csv",26,"O_50_message","message",0,
"acs-nmcb-5.csv",26,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",26,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",27,"O_49_message_break","message-break",1,"6786"
"acs-nmcb-5.csv",27,"O_50_message","message",0,
"acs-nmcb-5.csv",27,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",27,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",28,"O_49_message_break","message-break",1,"6864"
"acs-nmcb-5.csv",28,"O_50_message","message",0,
"acs-nmcb-5.csv",28,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",28,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",29,"O_49_message_break","message-break",1,"7020"
"acs-nmcb-5.csv",29,"O_50_message","message",0,
"acs-nmcb-5.csv",29,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",29,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",30,"O_49_message_break","message-break",1,"4846"
"acs-nmcb-5.csv",30,"O_50_message","message",0,
"acs-nmcb-5.csv",30,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",30,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",31,"O_49_message_break","message-break",1,"8998"
"acs-nmcb-5.csv",31,"O_50_message","message",0,
"acs-nmcb-5.csv",31,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",31,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",32,"O_49_message_break","message-break",1,"9497"
"acs-nmcb-5.csv",32,"O_50_message","message",0,
"acs-nmcb-5.csv",32,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",32,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-6.csv",1,"O_49_message_break","message-break",29,"100 || 39870 || 0 || trailmaking || 3620 || demo-numbers-letters || 17012026 || 14:46.28 || 14:46.43 || demo-numbers-letters || 0 || 0 || 100 || 14514 || 0 || trailmaking || 3620 || numbers-letters || 17012026 || 14:46.48 || 14:47.49 || numbers-letters || 0 || 1 || 100 || 61444 || 0 || message || 3620"
"acs-nmcb-6.csv",1,"O_50_message","message",0,
"acs-nmcb-6.csv",1,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",1,"O_51_questionnaire5","questionnaire",10,"62 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 41 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 90 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",1,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",1,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",2,"O_49_message_break","message-break",29,"100 || 27824 || 0 || trailmaking || 4239 || demo-numbers-letters || 02022026 || 19:09.01 || 19:09.08 || demo-numbers-letters || 0 || 0 || 100 || 6971 || 0 || trailmaking || 4239 || numbers-letters || 02022026 || 19:09.14 || 19:10.13 || numbers-letters || 0 || 0 || 100 || 58495 || 0 || message || 4239"
"acs-nmcb-6.csv",2,"O_50_message","message",0,
"acs-nmcb-6.csv",2,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",2,"O_51_questionnaire5","questionnaire",10,"75 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 4 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 85 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 9"
"acs-nmcb-6.csv",2,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",2,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",3,"O_49_message_break","message-break",29,"100 || 34073 || 0 || trailmaking || 4317 || demo-numbers-letters || 03022026 || 17:11.31 || 17:11.38 || demo-numbers-letters || 0 || 0 || 100 || 7128 || 0 || trailmaking || 4317 || numbers-letters || 03022026 || 17:11.42 || 17:12.31 || numbers-letters || 0 || 0 || 100 || 49584 || 0 || message || 4317"
"acs-nmcb-6.csv",3,"O_50_message","message",0,
"acs-nmcb-6.csv",3,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",3,"O_51_questionnaire5","questionnaire",10,"59 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 62 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 88 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 50"
"acs-nmcb-6.csv",3,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",3,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",4,"O_49_message_break","message-break",29,"100 || 42698 || 0 || trailmaking || 4890 || demo-numbers-letters || 17022026 || 16:15.17 || 16:15.26 || demo-numbers-letters || 0 || 0 || 100 || 9521 || 0 || trailmaking || 4890 || numbers-letters || 17022026 || 16:15.30 || 16:16.49 || numbers-letters || 2 || 0 || 92.59 || 79109 || 0 || message || 4890"
"acs-nmcb-6.csv",4,"O_50_message","message",0,
"acs-nmcb-6.csv",4,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",4,"O_51_questionnaire5","questionnaire",10,"0 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 100 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",5,"O_49_message_break","message-break",29,"100 || 27893 || 0 || trailmaking || 3696 || demo-numbers-letters || 15022026 || 20:02.23 || 20:02.29 || demo-numbers-letters || 0 || 0 || 100 || 5961 || 0 || trailmaking || 3696 || numbers-letters || 15022026 || 20:02.33 || 20:03.18 || numbers-letters || 0 || 0 || 100 || 44564 || 0 || message || 3696"
"acs-nmcb-6.csv",5,"O_50_message","message",0,
"acs-nmcb-6.csv",5,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",5,"O_51_questionnaire5","questionnaire",10,"0 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 56 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 69 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",6,"O_49_message_break","message-break",29,"96.15 || 40887 || 0 || trailmaking || 4998 || demo-numbers-letters || 17022026 || 19:29.16 || 19:29.25 || demo-numbers-letters || 0 || 0 || 100 || 8950 || 0 || trailmaking || 4998 || numbers-letters || 17022026 || 19:29.30 || 19:30.16 || numbers-letters || 0 || 0 || 100 || 46516 || 0 || message || 4998"
"acs-nmcb-6.csv",6,"O_50_message","message",0,
"acs-nmcb-6.csv",6,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",6,"O_51_questionnaire5","questionnaire",10,"42 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 44 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 61 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",6,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",6,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",7,"O_49_message_break","message-break",29,"100 || 42980 || 0 || trailmaking || 3620 || demo-numbers-letters || 23022026 || 15:12.31 || 15:12.41 || demo-numbers-letters || 0 || 0 || 100 || 10274 || 0 || trailmaking || 3620 || numbers-letters || 23022026 || 15:12.46 || 15:13.47 || numbers-letters || 0 || 0 || 100 || 61478 || 0 || message || 3620"
"acs-nmcb-6.csv",7,"O_50_message","message",0,
"acs-nmcb-6.csv",7,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",7,"O_51_questionnaire5","questionnaire",10,"75 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 32 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 50 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 74"
"acs-nmcb-6.csv",7,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",7,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",9,"O_49_message_break","message-break",29,"100 || 18963 || 0 || trailmaking || 4686 || demo-numbers-letters || 27022026 || 14:55.47 || 14:55.51 || demo-numbers-letters || 0 || 0 || 100 || 4315 || 0 || trailmaking || 4686 || numbers-letters || 27022026 || 14:55.54 || 14:56.34 || numbers-letters || 0 || 0 || 100 || 39782 || 0 || message || 4686"
"acs-nmcb-6.csv",9,"O_50_message","message",0,
"acs-nmcb-6.csv",9,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",9,"O_51_questionnaire5","questionnaire",10,"33 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 68 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 89 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",9,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",9,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",10,"O_49_message_break","message-break",29,"100 || 33429 || 0 || trailmaking || 4890 || demo-numbers-letters || 06032026 || 13:09.42 || 13:09.54 || demo-numbers-letters || 0 || 0 || 100 || 11305 || 0 || trailmaking || 4890 || numbers-letters || 06032026 || 13:10.00 || 13:10.46 || numbers-letters || 0 || 0 || 100 || 46008 || 0 || message || 4890"
"acs-nmcb-6.csv",10,"O_50_message","message",0,
"acs-nmcb-6.csv",10,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",10,"O_51_questionnaire5","questionnaire",10,"6 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 93 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 46 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",10,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",10,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",11,"O_49_message_break","message-break",41,"100 || 29744 || 0 || trailmaking || 4686 || demo-numbers-letters || 04032026 || 21:39.39 || 21:39.46 || demo-numbers-letters || 0 || 0 || 100 || 7506 || 0 || trailmaking || 4686 || demo-numbers-letters || 04032026 || 21:42.10 || 21:42.17 || demo-numbers-letters || 0 || 0 || 100 || 6454 || 0 || trailmaking || 4686 || numbers-letters || 04032026 || 21:42.20 || 21:43.03 || numbers-letters || 0 || 0 || 100 || 42564 || 0 || message || 4686"
"acs-nmcb-6.csv",11,"O_50_message","message",0,
"acs-nmcb-6.csv",11,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",11,"O_51_questionnaire5","questionnaire",10,"11 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 10 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 50 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 44"
"acs-nmcb-6.csv",11,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",11,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",12,"O_49_message_break","message-break",29,"100 || 35531 || 0 || trailmaking || 4890 || demo-numbers-letters || 06032026 || 15:11.38 || 15:11.46 || demo-numbers-letters || 0 || 0 || 100 || 7459 || 0 || trailmaking || 4890 || numbers-letters || 06032026 || 15:11.49 || 15:12.45 || numbers-letters || 0 || 0 || 100 || 55519 || 0 || message || 4890"
"acs-nmcb-6.csv",12,"O_50_message","message",0,
"acs-nmcb-6.csv",12,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",12,"O_51_questionnaire5","questionnaire",10,"71 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 12 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 9 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 68"
"acs-nmcb-6.csv",12,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",12,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",13,"O_49_message_break","message-break",29,"100 || 26534 || 0 || trailmaking || 4890 || demo-numbers-letters || 13032026 || 11:37.58 || 11:38.05 || demo-numbers-letters || 0 || 0 || 100 || 7151 || 0 || trailmaking || 4890 || numbers-letters || 13032026 || 11:38.08 || 11:38.51 || numbers-letters || 0 || 0 || 100 || 42943 || 0 || message || 4890"
"acs-nmcb-6.csv",13,"O_50_message","message",0,
"acs-nmcb-6.csv",13,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",13,"O_51_questionnaire5","questionnaire",10,"69 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 29 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 38 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 6"
"acs-nmcb-6.csv",13,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",13,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",14,"O_49_message_break","message-break",29,"100 || 24374 || 0 || trailmaking || 4686 || demo-numbers-letters || 18032026 || 13:50.36 || 13:50.41 || demo-numbers-letters || 0 || 0 || 100 || 4924 || 0 || trailmaking || 4686 || numbers-letters || 18032026 || 13:50.44 || 13:51.17 || numbers-letters || 0 || 2 || 100 || 32396 || 0 || message || 4686"
"acs-nmcb-6.csv",14,"O_50_message","message",0,
"acs-nmcb-6.csv",14,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",14,"O_51_questionnaire5","questionnaire",10,"2 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 99 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 99 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",14,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",14,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",15,"O_49_message_break","message-break",29,"100 || 25273 || 0 || trailmaking || 4686 || demo-numbers-letters || 14032026 || 15:07.57 || 15:08.03 || demo-numbers-letters || 0 || 0 || 100 || 6532 || 0 || trailmaking || 4686 || numbers-letters || 14032026 || 15:08.07 || 15:08.51 || numbers-letters || 0 || 0 || 100 || 43684 || 0 || message || 4686"
"acs-nmcb-6.csv",15,"O_50_message","message",0,
"acs-nmcb-6.csv",15,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",15,"O_51_questionnaire5","questionnaire",10,"41 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 49 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 59 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",15,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",15,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",16,"O_49_message_break","message-break",29,"100 || 27919 || 0 || trailmaking || 7020 || demo-numbers-letters || 24032026 || 12:54.00 || 12:54.11 || demo-numbers-letters || 1 || 0 || 88.89 || 10750 || 0 || trailmaking || 7020 || numbers-letters || 24032026 || 12:54.14 || 12:54.51 || numbers-letters || 0 || 0 || 100 || 36736 || 0 || message || 7020"
"acs-nmcb-6.csv",16,"O_50_message","message",0,
"acs-nmcb-6.csv",16,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",16,"O_51_questionnaire5","questionnaire",10,"11 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 76 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 94 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",16,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",16,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",17,"O_49_message_break","message-break",29,"100 || 37747 || 0 || trailmaking || 5723 || demo-numbers-letters || 26032026 || 16:29.58 || 16:30.13 || demo-numbers-letters || 0 || 0 || 100 || 14777 || 0 || trailmaking || 5723 || numbers-letters || 26032026 || 16:30.20 || 16:31.11 || numbers-letters || 0 || 0 || 100 || 50296 || 0 || message || 5723"
"acs-nmcb-6.csv",17,"O_50_message","message",0,
"acs-nmcb-6.csv",17,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",17,"O_51_questionnaire5","questionnaire",10,"90 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 2 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 97 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",18,"O_49_message_break","message-break",29,"100 || 25884 || 0 || trailmaking || 6786 || demo-numbers-letters || 05042026 || 10:49.41 || 10:49.47 || demo-numbers-letters || 0 || 0 || 100 || 6480 || 0 || trailmaking || 6786 || numbers-letters || 05042026 || 10:49.50 || 10:50.35 || numbers-letters || 0 || 0 || 100 || 44731 || 0 || message || 6786"
"acs-nmcb-6.csv",18,"O_50_message","message",0,
"acs-nmcb-6.csv",18,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",18,"O_51_questionnaire5","questionnaire",10,"83 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 31 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 25 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 62"
"acs-nmcb-6.csv",18,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",18,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",19,"O_49_message_break","message-break",29,"100 || 35779 || 0 || trailmaking || 6786 || demo-numbers-letters || 03042026 || 14:32.31 || 14:32.35 || demo-numbers-letters || 0 || 0 || 100 || 4492 || 0 || trailmaking || 6786 || numbers-letters || 03042026 || 14:32.39 || 14:33.31 || numbers-letters || 0 || 4 || 100 || 52315 || 0 || message || 6786"
"acs-nmcb-6.csv",19,"O_50_message","message",0,
"acs-nmcb-6.csv",19,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",19,"O_51_questionnaire5","questionnaire",10,"84 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 64 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 77 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 76"
"acs-nmcb-6.csv",20,"O_49_message_break","message-break",29,"96.15 || 24554 || 0 || trailmaking || 8531 || demo-numbers-letters || 02042026 || 13:12.02 || 13:12.13 || demo-numbers-letters || 1 || 0 || 88.89 || 10486 || 0 || trailmaking || 8531 || numbers-letters || 02042026 || 13:12.16 || 13:13.22 || numbers-letters || 2 || 0 || 92.59 || 66320 || 0 || message || 8531"
"acs-nmcb-6.csv",20,"O_50_message","message",0,
"acs-nmcb-6.csv",20,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",20,"O_51_questionnaire5","questionnaire",10,"50 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 50 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 50 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 69"
"acs-nmcb-6.csv",20,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",20,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-6.csv",21,"O_49_message_break","message-break",29,"100 || 22037 || 0 || trailmaking || 7961 || demo-numbers-letters || 09042026 || 09:41.53 || 09:41.59 || demo-numbers-letters || 0 || 0 || 100 || 5732 || 0 || trailmaking || 7961 || numbers-letters || 09042026 || 09:42.02 || 09:42.42 || numbers-letters || 0 || 0 || 100 || 40387 || 0 || message || 7961"
"acs-nmcb-6.csv",21,"O_50_message","message",0,
"acs-nmcb-6.csv",21,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",21,"O_51_questionnaire5","questionnaire",10,"58 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 75 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 68 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",22,"O_49_message_break","message-break",29,"100 || 19860 || 0 || trailmaking || 8998 || demo-numbers-letters || 24042026 || 10:58.55 || 10:59.00 || demo-numbers-letters || 0 || 0 || 100 || 4777 || 0 || trailmaking || 8998 || numbers-letters || 24042026 || 10:59.10 || 10:59.37 || numbers-letters || 0 || 0 || 100 || 26370 || 0 || message || 8998"
"acs-nmcb-6.csv",22,"O_50_message","message",0,
"acs-nmcb-6.csv",22,"O_50_message_break","message-break",0,
"acs-nmcb-6.csv",22,"O_51_questionnaire5","questionnaire",10,"50 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 43 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 95 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-6.csv",22,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-6.csv",22,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
